target,discovered,wrong letters,number of hits,lives remaining,game won
moderates,"['m', '_', 'd', 'e', '_', 'a', '_', 'e', '_']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'n']",5,0,False
sycophantic,"['_', '_', 'c', 'o', 'p', 'h', 'a', 'n', '_', 'i', 'c']","['b', 'd', 'e', 'f', 'g', 'j', 'k', 'l', 'm', 'q']",8,0,False
dictionaries,"['d', 'i', 'c', '_', 'i', 'o', 'n', 'a', '_', 'i', 'e', '_']","['b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'p', 'q']",9,0,False
melt,"['_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
turfs,"['_', '_', '_', 'f', '_']","['a', 'b', 'c', 'd', 'e', 'g', 'h', 'i', 'j', 'k']",1,0,False
conceived,"['c', 'o', 'n', 'c', 'e', 'i', '_', 'e', 'd']","['a', 'b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'p']",8,0,False
panicking,"['p', 'a', 'n', 'i', 'c', 'k', 'i', 'n', 'g']","['b', 'd', 'e', 'f', 'h', 'j', 'l', 'm', 'o']",9,1,True
unsoundest,"['_', '_', '_', '_', '_', '_', 'd', 'e', '_', '_']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
plowmen,"['_', '_', '_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
lithium,"['l', 'i', '_', 'h', 'i', '_', 'm']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'j', 'k', 'n']",5,0,False
recombine,"['_', 'e', 'c', 'o', 'm', 'b', 'i', 'n', 'e']","['a', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'p', 'q']",8,0,False
bareheaded,"['b', 'a', '_', 'e', 'h', 'e', 'a', 'd', 'e', 'd']","['c', 'f', 'g', 'i', 'j', 'k', 'l', 'm', 'n', 'o']",9,0,False
emulsion,"['e', 'm', '_', 'l', '_', 'i', 'o', 'n']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'p']",6,0,False
funnel,"['f', '_', '_', '_', 'e', 'l']","['a', 'b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'm']",3,0,False
decried,"['d', 'e', 'c', '_', 'i', 'e', 'd']","['a', 'b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'n']",6,0,False
plutocracy,"['_', 'l', '_', '_', '_', 'c', '_', 'a', 'c', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
nifty,"['_', 'i', 'f', '_', '_']","['a', 'b', 'c', 'd', 'e', 'g', 'h', 'j', 'k', 'l']",2,0,False
delicate,"['d', 'e', 'l', 'i', 'c', 'a', '_', 'e']","['b', 'f', 'g', 'h', 'j', 'k', 'm', 'n', 'o', 'p']",7,0,False
pans,"['_', 'a', '_', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
disagrees,"['d', 'i', '_', 'a', 'g', '_', 'e', 'e', '_']","['b', 'c', 'f', 'h', 'j', 'k', 'l', 'm', 'n', 'o']",6,0,False
umbrella,"['_', 'm', 'b', '_', 'e', 'l', 'l', 'a']","['c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'n', 'o']",6,0,False
libertine,"['l', 'i', 'b', 'e', '_', '_', 'i', 'n', 'e']","['a', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm', 'o']",7,0,False
stubborner,"['_', '_', '_', 'b', 'b', '_', '_', '_', 'e', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
interpolates,"['i', 'n', '_', 'e', '_', 'p', 'o', 'l', 'a', '_', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm', 'q']",8,0,False
retreading,"['_', 'e', '_', '_', 'e', 'a', 'd', 'i', 'n', 'g']","['b', 'c', 'f', 'h', 'j', 'k', 'l', 'm', 'o', 'p']",7,0,False
preceptor,"['_', '_', 'e', 'c', 'e', '_', '_', '_', '_']","['a', 'b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",3,0,False
hugged,"['h', '_', 'g', 'g', 'e', 'd']","['a', 'b', 'c', 'f', 'i', 'j', 'k', 'l', 'm', 'n']",5,0,False
rancorous,"['_', 'a', '_', 'c', '_', '_', '_', '_', '_']","['b', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
platooned,"['p', 'l', 'a', '_', 'o', 'o', 'n', 'e', 'd']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'q']",8,0,False
counterweights,"['c', 'o', '_', 'n', '_', 'e', '_', '_', 'e', 'i', 'g', 'h', '_', '_']","['a', 'b', 'd', 'f', 'j', 'k', 'l', 'm', 'p', 'q']",8,0,False
evoking,"['e', '_', 'o', 'k', 'i', 'n', 'g']","['a', 'b', 'c', 'd', 'f', 'h', 'j', 'l', 'm', 'p']",6,0,False
contradistinctions,"['c', 'o', 'n', '_', '_', 'a', 'd', 'i', '_', '_', 'i', 'n', 'c', '_', 'i', 'o', 'n', '_']","['b', 'e', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'p']",12,0,False
pharmacologists,"['p', 'h', 'a', 'r', 'm', 'a', 'c', 'o', 'l', 'o', 'g', 'i', 's', 't', 's']","['b', 'd', 'e', 'f', 'j', 'k', 'n', 'q']",15,2,True
fencers,"['f', 'e', '_', 'c', 'e', '_', '_']","['a', 'b', 'd', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",4,0,False
cue,"['c', '_', 'e']","['a', 'b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
knickknack,"['k', 'n', 'i', 'c', 'k', 'k', 'n', 'a', 'c', 'k']","['b', 'd', 'e', 'f', 'g', 'h', 'j', 'l', 'm']",10,1,True
inheriting,"['i', 'n', 'h', 'e', '_', 'i', '_', 'i', 'n', 'g']","['a', 'b', 'c', 'd', 'f', 'j', 'k', 'l', 'm', 'o']",8,0,False
peroxides,"['_', 'e', '_', '_', '_', 'i', 'd', 'e', '_']","['a', 'b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
systematise,"['_', '_', '_', '_', 'e', 'm', 'a', '_', 'i', '_', 'e']","['b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'n']",5,0,False
perfection,"['p', 'e', '_', 'f', 'e', 'c', '_', 'i', 'o', 'n']","['a', 'b', 'd', 'g', 'h', 'j', 'k', 'l', 'm', 'q']",8,0,False
perches,"['_', 'e', '_', 'c', 'h', 'e', '_']","['a', 'b', 'd', 'f', 'g', 'i', 'j', 'k', 'l', 'm']",4,0,False
bandages,"['b', 'a', 'n', 'd', 'a', 'g', 'e', '_']","['c', 'f', 'h', 'i', 'j', 'k', 'l', 'm', 'o', 'p']",7,0,False
continuances,"['c', 'o', 'n', '_', 'i', 'n', '_', 'a', 'n', 'c', 'e', '_']","['b', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'p']",9,0,False
scourge,"['_', 'c', '_', '_', '_', 'g', 'e']","['a', 'b', 'd', 'f', 'h', 'i', 'j', 'k', 'l', 'm']",3,0,False
exhaust,"['e', '_', 'h', 'a', '_', '_', '_']","['b', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l', 'm']",3,0,False
jocosity,"['j', '_', 'c', '_', '_', 'i', '_', '_']","['a', 'b', 'd', 'e', 'f', 'g', 'h', 'k', 'l', 'm']",3,0,False
idiosyncrasy,"['i', 'd', 'i', 'o', '_', '_', 'n', 'c', '_', 'a', '_', '_']","['b', 'e', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'p']",7,0,False
zebu,"['_', 'e', 'b', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
underworld,"['_', '_', 'd', 'e', '_', '_', '_', '_', 'l', 'd']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
weepers,"['_', 'e', 'e', '_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",3,0,False
bloodmobiles,"['b', 'l', 'o', 'o', 'd', 'm', 'o', 'b', 'i', 'l', 'e', '_']","['a', 'c', 'f', 'g', 'h', 'j', 'k', 'n', 'p', 'q']",11,0,False
hulling,"['h', '_', 'l', 'l', 'i', 'n', 'g']","['a', 'b', 'c', 'd', 'e', 'f', 'j', 'k', 'm', 'o']",6,0,False
forsake,"['f', '_', '_', '_', 'a', 'k', 'e']","['b', 'c', 'd', 'g', 'h', 'i', 'j', 'l', 'm', 'n']",4,0,False
coordinates,"['c', 'o', 'o', '_', 'd', 'i', 'n', 'a', '_', 'e', '_']","['b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'p', 'q']",8,0,False
ankh,"['a', '_', 'k', 'h']","['b', 'c', 'd', 'e', 'f', 'g', 'i', 'j', 'l', 'm']",3,0,False
incurable,"['i', 'n', 'c', '_', '_', 'a', 'b', 'l', 'e']","['d', 'f', 'g', 'h', 'j', 'k', 'm', 'o', 'p', 'q']",7,0,False
curtailing,"['c', '_', '_', '_', 'a', 'i', 'l', 'i', 'n', 'g']","['b', 'd', 'e', 'f', 'h', 'j', 'k', 'm', 'o', 'p']",7,0,False
testiness,"['_', 'e', '_', '_', 'i', '_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",3,0,False
zombi,"['_', '_', '_', 'b', 'i']","['a', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
arrogantly,"['a', '_', '_', '_', 'g', 'a', '_', '_', 'l', '_']","['b', 'c', 'd', 'e', 'f', 'h', 'i', 'j', 'k', 'm']",4,0,False
impossibles,"['i', 'm', 'p', 'o', '_', '_', 'i', 'b', 'l', 'e', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'n', 'q']",8,0,False
dissemination,"['d', 'i', '_', '_', 'e', 'm', 'i', 'n', 'a', '_', 'i', 'o', 'n']","['b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'p', 'q']",10,0,False
grandchildren,"['g', 'r', 'a', 'n', 'd', 'c', 'h', 'i', 'l', 'd', 'r', 'e', 'n']","['b', 'f', 'j', 'k', 'm', 'o', 'p', 'q']",13,2,True
ampoules,"['a', 'm', '_', '_', '_', 'l', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'n']",4,0,False
ballet,"['b', 'a', 'l', 'l', 'e', '_']","['c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'n']",5,0,False
beautifiers,"['b', 'e', 'a', '_', '_', 'i', 'f', 'i', 'e', '_', '_']","['c', 'd', 'g', 'h', 'j', 'k', 'l', 'm', 'n', 'o']",7,0,False
demobilise,"['d', 'e', 'm', 'o', 'b', 'i', 'l', 'i', '_', 'e']","['a', 'c', 'f', 'g', 'h', 'j', 'k', 'n', 'p', 'q']",9,0,False
owlet,"['_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
futile,"['f', '_', '_', 'i', 'l', 'e']","['a', 'b', 'c', 'd', 'g', 'h', 'j', 'k', 'm', 'n']",4,0,False
raged,"['_', 'a', 'g', 'e', 'd']","['b', 'c', 'f', 'h', 'i', 'j', 'k', 'l', 'm', 'n']",4,0,False
joyrider,"['j', '_', '_', '_', 'i', 'd', 'e', '_']","['a', 'b', 'c', 'f', 'g', 'h', 'k', 'l', 'm', 'n']",4,0,False
nihilist,"['_', 'i', 'h', 'i', 'l', 'i', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'j', 'k', 'm']",5,0,False
vortex,"['_', '_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
outshine,"['_', '_', '_', '_', 'h', 'i', '_', 'e']","['a', 'b', 'c', 'd', 'f', 'g', 'j', 'k', 'l', 'm']",3,0,False
synthetically,"['_', '_', 'n', '_', 'h', 'e', '_', 'i', 'c', 'a', 'l', 'l', '_']","['b', 'd', 'f', 'g', 'j', 'k', 'm', 'o', 'p', 'q']",8,0,False
cogitated,"['c', 'o', 'g', 'i', '_', 'a', '_', 'e', 'd']","['b', 'f', 'h', 'j', 'k', 'l', 'm', 'n', 'p', 'q']",7,0,False
lovemaking,"['l', 'o', '_', 'e', 'm', 'a', 'k', 'i', 'n', 'g']","['b', 'c', 'd', 'f', 'h', 'j', 'p', 'q', 'r', 's']",9,0,False
brightness,"['b', '_', 'i', 'g', 'h', '_', 'n', 'e', '_', '_']","['a', 'c', 'd', 'f', 'j', 'k', 'l', 'm', 'o', 'p']",6,0,False
filleting,"['f', 'i', 'l', 'l', 'e', '_', 'i', 'n', 'g']","['a', 'b', 'c', 'd', 'h', 'j', 'k', 'm', 'o', 'p']",8,0,False
jabbed,"['j', 'a', 'b', 'b', 'e', 'd']","['c', 'f', 'g', 'h', 'i']",6,5,True
anchovy,"['a', '_', 'c', 'h', '_', '_', '_']","['b', 'd', 'e', 'f', 'g', 'i', 'j', 'k', 'l', 'm']",3,0,False
caryatids,"['c', 'a', '_', '_', 'a', '_', 'i', 'd', '_']","['b', 'e', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'n']",5,0,False
spunk,"['_', '_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
fasteners,"['f', 'a', '_', '_', 'e', '_', 'e', '_', '_']","['b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",4,0,False
freed,"['f', '_', 'e', 'e', 'd']","['a', 'b', 'c', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",4,0,False
purist,"['_', '_', '_', 'i', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k']",1,0,False
wheelbarrows,"['_', 'h', 'e', 'e', 'l', 'b', 'a', '_', '_', 'o', '_', '_']","['c', 'd', 'f', 'g', 'i', 'j', 'k', 'm', 'n', 'p']",7,0,False
shampoos,"['_', 'h', 'a', '_', '_', '_', '_', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'i', 'j', 'k', 'l']",2,0,False
sum,"['_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
dietician,"['d', 'i', 'e', '_', 'i', 'c', 'i', 'a', 'n']","['b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'o', 'p']",8,0,False
practising,"['_', '_', 'a', 'c', '_', 'i', '_', 'i', 'n', 'g']","['b', 'd', 'e', 'f', 'h', 'j', 'k', 'l', 'm', 'o']",6,0,False
houseboat,"['h', '_', '_', '_', 'e', 'b', '_', 'a', '_']","['c', 'd', 'f', 'g', 'i', 'j', 'k', 'l', 'm', 'n']",4,0,False
petrify,"['_', 'e', '_', '_', 'i', 'f', '_']","['a', 'b', 'c', 'd', 'g', 'h', 'j', 'k', 'l', 'm']",3,0,False
shoves,"['_', 'h', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l']",2,0,False
handcrafts,"['h', 'a', 'n', 'd', 'c', '_', 'a', 'f', '_', '_']","['b', 'e', 'g', 'i', 'j', 'k', 'l', 'm', 'o', 'p']",7,0,False
freshened,"['f', '_', 'e', '_', 'h', 'e', 'n', 'e', 'd']","['a', 'b', 'c', 'g', 'i', 'j', 'k', 'l', 'm', 'o']",7,0,False
perfunctorily,"['p', 'e', 'r', 'f', '_', 'n', 'c', '_', 'o', 'r', 'i', 'l', '_']","['a', 'b', 'd', 'g', 'h', 'j', 'k', 'm', 'q', 's']",10,0,False
highboys,"['h', 'i', 'g', 'h', 'b', '_', '_', '_']","['a', 'c', 'd', 'e', 'f', 'j', 'k', 'l', 'm', 'n']",5,0,False
isotope,"['i', '_', '_', '_', '_', '_', 'e']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
bevy,"['b', 'e', '_', '_']","['a', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
squawked,"['_', '_', '_', 'a', '_', 'k', 'e', 'd']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'l', 'm', 'n']",4,0,False
litre,"['l', 'i', '_', '_', 'e']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm']",3,0,False
karakul,"['k', 'a', '_', 'a', 'k', '_', 'l']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'm']",5,0,False
burg,"['b', '_', '_', 'g']","['a', 'c', 'd', 'e', 'f', 'h', 'i', 'j', 'k', 'l']",2,0,False
nooks,"['_', '_', '_', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",0,0,False
whopper,"['_', 'h', '_', '_', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'i', 'j', 'k', 'l']",2,0,False
paired,"['_', 'a', 'i', '_', 'e', 'd']","['b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'n']",4,0,False
keep,"['k', 'e', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'l']",3,0,False
corneal,"['c', 'o', '_', 'n', 'e', 'a', 'l']","['b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'p']",6,0,False
sabotage,"['_', 'a', 'b', '_', '_', 'a', 'g', 'e']","['c', 'd', 'f', 'h', 'i', 'j', 'k', 'l', 'm', 'n']",5,0,False
bookmark,"['b', '_', '_', 'k', 'm', 'a', '_', 'k']","['c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'l', 'n']",5,0,False
odoriferous,"['_', 'd', '_', '_', 'i', 'f', 'e', '_', '_', '_', '_']","['a', 'b', 'c', 'g', 'h', 'j', 'k', 'l', 'm', 'n']",4,0,False
mime,"['_', 'i', '_', 'e']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",2,0,False
farming,"['f', 'a', '_', 'm', 'i', 'n', 'g']","['b', 'c', 'd', 'e', 'h', 'j', 'k', 'l', 'o', 'p']",6,0,False
pinpoint,"['_', 'i', '_', '_', '_', 'i', '_', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k']",2,0,False
lineally,"['l', 'i', 'n', 'e', 'a', 'l', 'l', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm', 'o']",7,0,False
consent,"['c', '_', '_', '_', 'e', '_', '_']","['a', 'b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
looniest,"['l', '_', '_', '_', 'i', 'e', '_', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm']",3,0,False
sahibs,"['_', 'a', 'h', 'i', 'b', '_']","['c', 'd', 'e', 'f', 'g', 'j', 'k', 'l', 'm', 'n']",4,0,False
muckier,"['m', '_', 'c', 'k', 'i', 'e', '_']","['a', 'b', 'd', 'f', 'g', 'h', 'j', 'l', 'n', 'o']",5,0,False
convalesces,"['c', 'o', 'n', '_', 'a', 'l', 'e', '_', 'c', 'e', '_']","['b', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'p']",8,0,False
brained,"['b', '_', 'a', 'i', 'n', 'e', 'd']","['c', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'o', 'p']",6,0,False
unknowings,"['_', '_', 'k', '_', '_', '_', 'i', '_', 'g', '_']","['a', 'b', 'c', 'd', 'e', 'f', 'h', 'j', 'l', 'm']",3,0,False
meltdown,"['m', 'e', 'l', '_', 'd', 'o', '_', 'n']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'p']",6,0,False
shepherding,"['_', 'h', 'e', 'p', 'h', 'e', '_', 'd', 'i', 'n', 'g']","['a', 'b', 'c', 'f', 'j', 'k', 'l', 'm', 'o', 'q']",9,0,False
grandma,"['g', '_', 'a', 'n', 'd', 'm', 'a']","['b', 'c', 'e', 'f', 'h', 'i', 'j', 'k', 'l', 'o']",6,0,False
disaffect,"['d', 'i', '_', 'a', 'f', 'f', 'e', 'c', '_']","['b', 'g', 'h', 'j', 'k', 'l', 'm', 'n', 'o', 'p']",7,0,False
reincarnate,"['_', 'e', 'i', 'n', 'c', 'a', '_', 'n', 'a', '_', 'e']","['b', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'o']",8,0,False
platypi,"['_', 'l', 'a', '_', '_', '_', 'i']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'm']",3,0,False
waddling,"['_', 'a', 'd', 'd', 'l', 'i', 'n', 'g']","['b', 'c', 'e', 'f', 'h', 'j', 'k', 'm', 'o', 'p']",7,0,False
decency,"['d', 'e', 'c', 'e', '_', 'c', '_']","['a', 'b', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm']",5,0,False
dankest,"['d', 'a', 'n', 'k', 'e', '_', '_']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'l', 'm', 'o']",5,0,False
taxicab,"['_', 'a', '_', 'i', 'c', 'a', 'b']","['d', 'e', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'n']",5,0,False
ringleaders,"['_', 'i', 'n', 'g', 'l', 'e', 'a', 'd', 'e', '_', '_']","['b', 'c', 'f', 'h', 'j', 'k', 'm', 'o', 'p', 'q']",8,0,False
relaxants,"['_', 'e', 'l', 'a', '_', 'a', '_', '_', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm']",4,0,False
handwork,"['h', 'a', 'n', 'd', '_', 'o', '_', 'k']","['b', 'c', 'e', 'f', 'g', 'i', 'j', 'l', 'm', 'p']",6,0,False
nosedives,"['_', '_', '_', 'e', 'd', 'i', '_', 'e', '_']","['a', 'b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
premise,"['_', '_', 'e', '_', 'i', '_', 'e']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'l']",3,0,False
emasculation,"['e', 'm', 'a', '_', 'c', '_', 'l', 'a', '_', 'i', 'o', 'n']","['b', 'd', 'f', 'g', 'h', 'j', 'k', 'p', 'q', 'r']",9,0,False
jawing,"['j', 'a', '_', 'i', 'n', 'g']","['b', 'c', 'd', 'e', 'f', 'h', 'k', 'l', 'm', 'o']",5,0,False
censorious,"['c', 'e', '_', '_', '_', '_', 'i', '_', '_', '_']","['a', 'b', 'd', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",3,0,False
eventfulness,"['e', '_', 'e', '_', '_', 'f', '_', 'l', '_', 'e', '_', '_']","['a', 'b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'm']",5,0,False
agleam,"['a', 'g', 'l', 'e', 'a', 'm']","['b', 'c', 'd', 'f', 'h', 'i', 'j', 'k']",6,2,True
longitudes,"['l', 'o', 'n', 'g', 'i', '_', '_', 'd', 'e', '_']","['a', 'b', 'c', 'f', 'h', 'j', 'k', 'm', 'p', 'q']",7,0,False
fracture,"['f', '_', 'a', 'c', '_', '_', '_', 'e']","['b', 'd', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n']",4,0,False
harbingers,"['h', 'a', '_', 'b', 'i', 'n', 'g', 'e', '_', '_']","['c', 'd', 'f', 'j', 'k', 'l', 'm', 'o', 'p', 'q']",7,0,False
widowed,"['_', 'i', 'd', '_', '_', 'e', 'd']","['a', 'b', 'c', 'f', 'g', 'h', 'j', 'k', 'l', 'm']",4,0,False
wassail,"['_', 'a', '_', '_', 'a', 'i', 'l']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'j', 'k', 'm']",4,0,False
profitable,"['p', 'r', 'o', 'f', 'i', '_', 'a', 'b', 'l', 'e']","['c', 'd', 'g', 'h', 'j', 'k', 'm', 'n', 'q', 's']",9,0,False
pare,"['_', 'a', '_', 'e']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
expletives,"['e', '_', '_', 'l', 'e', '_', 'i', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'h', 'j', 'k', 'm']",5,0,False
soften,"['_', '_', 'f', '_', 'e', '_']","['a', 'b', 'c', 'd', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
chartering,"['c', 'h', 'a', '_', '_', 'e', '_', 'i', 'n', 'g']","['b', 'd', 'f', 'j', 'k', 'l', 'm', 'o', 'p', 'q']",7,0,False
ear,"['e', 'a', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
depreciates,"['d', 'e', '_', '_', 'e', 'c', 'i', 'a', '_', 'e', '_']","['b', 'f', 'g', 'h', 'j', 'k', 'l', 'm', 'n', 'o']",7,0,False
unconcernedly,"['_', 'n', 'c', 'o', 'n', 'c', 'e', '_', 'n', 'e', 'd', 'l', '_']","['a', 'b', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'p']",10,0,False
hives,"['h', 'i', '_', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'j', 'k', 'l', 'm']",3,0,False
anymore,"['a', '_', '_', '_', '_', '_', 'e']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",2,0,False
milling,"['m', 'i', 'l', 'l', 'i', 'n', 'g']","['a', 'b', 'c', 'd', 'e', 'f', 'h', 'j', 'k']",7,1,True
outperformed,"['_', '_', '_', '_', 'e', '_', 'f', '_', '_', 'm', 'e', 'd']","['a', 'b', 'c', 'g', 'h', 'i', 'j', 'k', 'l', 'n']",5,0,False
lumberyards,"['l', '_', 'm', 'b', 'e', '_', '_', 'a', '_', 'd', '_']","['c', 'f', 'g', 'h', 'i', 'j', 'k', 'n', 'o', 'p']",6,0,False
slanders,"['_', 'l', 'a', 'n', 'd', 'e', '_', '_']","['b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'o']",5,0,False
unforgivable,"['_', 'n', 'f', 'o', 'r', 'g', 'i', '_', 'a', 'b', 'l', 'e']","['c', 'd', 'h', 'j', 'k', 'm', 'p', 'q', 's', 't']",10,0,False
unreserved,"['_', '_', '_', 'e', '_', 'e', '_', '_', 'e', 'd']","['a', 'b', 'c', 'f', 'g', 'h', 'i', 'j', 'k', 'l']",4,0,False
republicans,"['r', 'e', 'p', '_', 'b', 'l', 'i', 'c', 'a', 'n', 's']","['d', 'f', 'g', 'h', 'j', 'k', 'm', 'o', 'q', 't']",10,0,False
lap,"['_', 'a', '_']","['b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k']",1,0,False
sneaker,"['_', '_', 'e', 'a', 'k', 'e', '_']","['b', 'c', 'd', 'f', 'g', 'h', 'i', 'j', 'l', 'm']",4,0,False
flowed,"['f', 'l', '_', '_', 'e', 'd']","['a', 'b', 'c', 'g', 'h', 'i', 'j', 'k', 'm', 'n']",4,0,False
playable,"['_', 'l', 'a', '_', 'a', 'b', 'l', 'e']","['c', 'd', 'f', 'g', 'h', 'i', 'j', 'k', 'm', 'n']",6,0,False
thirties,"['_', 'h', 'i', '_', '_', 'i', 'e', '_']","['a', 'b', 'c', 'd', 'f', 'g', 'j', 'k', 'l', 'm']",4,0,False
birthright,"['b', 'i', '_', '_', 'h', '_', 'i', 'g', 'h', '_']","['a', 'c', 'd', 'e', 'f', 'j', 'k', 'l', 'm', 'n']",6,0,False
